taxon,min_age,max_age
3,0.152771205297107,0.152771205297107
3,0.375859009342651,0.375859009342651
3,0.314994774751775,0.314994774751775
4,0.229172737581132,0.229172737581132
9,0.0152814952975898,0.0152814952975898
9,0.197039978147591,0.197039978147591
9,0.0738303515305365,0.0738303515305365
10,0.299633950461006,0.299633950461006
11,1.63034927921894,1.63034927921894
11,0.852608829526088,0.852608829526088
11,0.826954488810727,0.826954488810727
13,0.364704922650515,0.364704922650515
15,0.527665955017367,0.527665955017367
