taxon,min_age,max_age
5,0.0308128957692984,0.0308128957692984
5,0.0523239523127735,0.0523239523127735
7,0.154605805817359,0.154605805817359
9,0.327725838609703,0.327725838609703
9,0.193053281032228,0.193053281032228
11,1.92099811109256,1.92099811109256
11,0.721869081896115,0.721869081896115
11,1.78125953392795,1.78125953392795
11,1.09952411300059,1.09952411300059
11,2.2158734830417,2.2158734830417
14,0.253965945448977,0.253965945448977
15,0.291320495392842,0.291320495392842
15,0.590543387142489,0.590543387142489
15,0.507865693043516,0.507865693043516
