8,8,0.600096521442033,0.600096521442033
8,8,0.897193476750835,0.897193476750835
9,9,0.188388970974335,0.188388970974335
9,9,0.772214416388885,0.772214416388885
9,9,0.72562761207006,0.72562761207006
10,10,0.213026640659384,0.213026640659384
11,11,2.39565717409138,2.39565717409138
11,11,4.68213181900528,4.68213181900528
11,11,2.70304635403043,2.70304635403043
11,11,2.2739012746821,2.2739012746821
11,11,3.21330818189615,3.21330818189615
11,11,4.64873651647688,4.64873651647688
11,11,2.17479601647986,2.17479601647986
11,11,2.24249564132496,2.24249564132496
11,11,3.69262979386989,3.69262979386989
12,12,1.86605740973261,1.86605740973261
12,12,1.01130959312808,1.01130959312808
12,12,1.09968206463439,1.09968206463439
12,12,0.871147829105753,0.871147829105753
12,12,1.57663655781259,1.57663655781259
15,15,0.0359364456885279,0.0359364456885279
16,16,2.08129855645734,2.08129855645734
16,16,1.62978662426594,1.62978662426594
16,16,1.60619975241523,1.60619975241523
17,17,0.572238896882054,0.572238896882054
17,17,0.574500969360181,0.574500969360181
17,17,0.880578429167412,0.880578429167412
17,17,1.26799969578272,1.26799969578272
17,17,0.379429868260862,0.379429868260862
