taxon,min_age,max_age
5,0.0452998132148197,0.0452998132148197
5,0.00463640572598321,0.00463640572598321
7,0.148737233080996,0.148737233080996
11,2.74680144929306,2.74680144929306
11,0.498893928563761,0.498893928563761
11,1.66495750512146,1.66495750512146
11,2.20806701836596,2.20806701836596
11,2.13081205162706,2.13081205162706
11,2.37854564482891,2.37854564482891
11,2.36857571059413,2.36857571059413
14,0.170946143719676,0.170946143719676
17,0.322703546460925,0.322703546460925
17,0.299422125049811,0.299422125049811
